customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
16314851,738,France,Female,35,0,1163.2,2,1,0,95805.49,0
4672837,538,France,Male,31,8,1392.91,2,1,0,46001.79,0
12967140,510,Spain,Male,39,1,2389.22,2,1,1,199992.48,0
10591189,641,Spain,Female,33,0,0.0,2,0,0,99410.46,0
2840092,558,Spain,Male,37,1,2187.03,2,0,0,136962.99,0
1053782,702,France,Male,31,10,607.48,2,1,1,18160.12,0
13428006,495,Germany,Female,26,8,149803.55,2,1,1,11386.43,1
14305470,578,Spain,Female,62,8,100528.02,1,0,0,160093.34,0
1451299,487,Germany,Male,42,6,95103.82,1,1,1,52316.32,0
691147,669,Spain,Female,37,4,0.0,2,1,1,194591.3,0
6948175,595,France,Female,34,8,145873.04,2,0,1,167895.66,0
15499935,559,Spain,Female,53,3,106871.04,3,1,1,128963.99,1
6943995,647,France,Male,43,2,108307.69,1,1,1,175291.77,0
5017602,742,France,Male,35,3,1530.37,2,1,0,65984.29,1
12853260,693,France,Male,31,3,2765.33,2,0,0,170857.45,0
5776327,639,France,Male,35,0,142211.24,2,0,0,175666.81,0
9500223,708,Germany,Male,27,4,125046.32,2,1,1,76676.2,0
7259282,681,France,Male,34,6,1642.54,1,1,1,103462.55,0
8205595,645,Germany,Male,39,2,112937.57,4,1,1,85489.59,0
13438776,684,France,Female,49,0,134467.67,1,1,1,129468.26,1
6611025,571,Spain,Male,38,5,106476.52,2,1,1,143245.42,0
14228644,583,France,Male,36,7,790.7,2,1,1,18312.58,1
14397014,721,France,Female,50,1,124681.41,2,1,0,22248.48,0
12630273,649,Spain,Female,44,5,93016.62,2,1,0,115991.6,1
3851236,639,France,Male,33,7,100812.25,1,1,0,156897.03,0
1673188,633,Germany,Male,24,10,98527.68,2,1,0,24045.24,0
821261,624,Germany,Male,52,4,148221.66,1,1,1,153129.56,0
7413302,605,Germany,Male,36,4,187553.78,2,0,0,100526.01,0
9264680,850,Germany,Female,32,3,130535.71,1,1,1,191938.14,0
5259138,523,France,Male,34,2,153152.24,1,0,1,98931.11,1
13732767,751,Spain,Male,33,7,171626.05,1,0,1,176384.54,0
9961203,594,France,Male,38,9,106193.64,1,1,1,143927.3,0
14372422,765,Germany,Female,40,5,101048.87,3,1,0,75539.76,1
2428902,647,Spain,Male,33,9,166607.11,2,1,0,84347.01,0
6535298,569,France,Male,42,4,4095.18,1,0,0,104261.16,0
11722751,658,France,Male,57,1,106677.77,2,1,0,141954.54,0
11468085,615,Germany,Female,43,7,2572.74,2,1,1,98394.57,0
3648096,569,Germany,Male,41,9,161802.33,1,1,1,193731.32,0
3638891,660,Spain,Female,52,10,99460.12,1,1,1,96170.34,0
12879883,631,France,Female,25,2,0.0,2,0,0,106852.53,1
4252434,553,Spain,Male,34,9,132892.07,2,1,1,108534.82,1
13036782,591,Germany,Male,40,9,185216.7,2,1,0,175786.82,1
1856473,697,Spain,Male,43,7,827.17,3,1,0,199551.12,1
315845,518,France,Male,43,4,104391.23,1,1,1,148777.3,0
7131910,631,France,Male,33,0,210047.07,2,0,0,8120.98,0
13890907,675,France,Male,35,6,134927.29,1,1,1,24274.24,0
14856501,643,Germany,Male,38,9,147365.53,1,1,0,38370.86,0
135842,700,France,Female,40,1,0.0,1,1,1,145215.52,0
14178115,723,France,Male,56,10,67856.88,1,1,1,20745.7,0
12294219,658,France,Female,36,4,0.0,2,1,0,22338.01,1
