customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
5776327,623,France,Female,45,4,144505.92,1,0,0,93036.49,1
9500223,654,Germany,Male,30,4,131641.51,2,1,0,158971.0,1
7259282,647,France,Male,37,6,97090.92,1,1,1,68752.46,1
8205595,846,France,Male,36,2,146488.33,1,1,1,30915.91,1
13438776,695,France,Female,50,7,73699.32,2,1,1,120092.83,1
6611025,782,France,Male,31,5,114216.59,1,0,1,6937.0,0
14228644,648,France,Male,33,3,109114.54,1,1,1,15705.41,1
14397014,779,France,Female,35,4,0.0,2,1,0,42123.62,1
12630273,642,Spain,Male,55,5,0.0,1,1,0,135649.3,1
3851236,681,France,Male,29,3,706.73,2,1,1,182290.06,0
1673188,666,Germany,Female,39,3,112322.5,2,1,1,167832.7,0
821261,601,France,Male,48,4,131753.98,1,0,1,125043.42,0
7413302,551,Germany,Female,38,8,129517.88,1,0,0,85317.72,0
9264680,826,France,Female,36,3,138522.6,1,1,1,117915.89,0
5259138,790,France,Male,35,2,138186.73,1,0,0,131159.7,1
13732767,771,France,Male,38,7,694.31,1,0,1,156915.97,0
9961203,850,France,Male,38,8,97738.61,1,1,1,132896.43,0
14372422,787,France,Male,43,5,79145.96,3,1,0,128731.05,1
2428902,642,Spain,Female,52,9,113116.9,1,1,0,99988.28,1
6535298,601,France,Female,34,5,128617.99,1,0,1,113373.59,0
11722751,802,France,Male,32,8,157280.72,2,1,0,127211.37,1
11468085,848,France,Male,37,7,142806.34,1,1,0,109711.65,0
3648096,582,Germany,Female,37,9,121243.38,2,1,1,135693.22,0
3638891,498,France,Female,70,8,126323.48,1,1,1,103417.4,1
12879883,770,Spain,Female,42,5,0.0,1,0,0,165654.27,1
4252434,565,France,Male,22,8,1101.53,2,1,1,59388.95,0
13036782,803,France,Male,45,8,180046.41,1,1,0,155142.5,0
1856473,639,France,Female,44,7,140850.67,1,1,0,86657.36,1
315845,675,Germany,Male,43,8,103144.01,1,1,1,65913.29,0
7131910,754,Spain,Male,34,1,105399.66,2,0,1,17367.85,0
13890907,740,Germany,Male,47,6,99513.86,1,1,1,137138.45,0
14856501,682,France,Male,39,1,147388.57,1,1,1,101647.84,1
135842,713,Germany,Male,41,1,120974.78,1,0,1,122033.1,1
14178115,706,France,Male,59,5,111919.58,1,1,1,10300.74,1
12294219,642,France,Male,57,9,0.0,1,1,0,67913.86,1
