customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
16314851,651,France,Female,41,1,106784.95,1,0,1,67634.03,0
4672837,597,France,Male,40,8,107924.68,1,0,1,69899.2,0
12967140,565,France,Male,40,5,0.0,2,0,1,135845.4,0
10591189,643,Spain,Male,38,7,103581.54,1,0,0,170972.89,0
2840092,701,France,Male,32,5,1960.69,2,1,0,127559.2,0
1053782,666,France,Male,33,7,693.01,2,0,0,118942.61,0
13428006,667,Germany,Male,24,1,81229.31,2,0,1,56994.14,0
14305470,732,Germany,Female,38,8,130234.74,1,0,0,176907.8,0
1451299,563,Germany,Male,28,4,119474.64,1,1,0,43875.88,0
691147,668,Spain,Female,39,4,0.0,2,1,0,86431.49,0
6948175,591,France,Female,35,8,0.0,2,0,1,38104.55,0
15499935,463,France,Female,27,2,120800.79,3,0,0,83248.65,1
6943995,638,France,Male,24,2,72849.96,1,1,0,158147.42,1
5017602,708,Spain,Male,36,3,3151.72,1,1,0,52002.33,1
12853260,531,Spain,Female,37,3,0.0,2,0,0,191413.35,0
5776327,548,France,Female,32,4,114302.56,1,0,0,182629.43,1
9500223,643,Germany,Male,32,4,111279.55,2,0,1,103844.0,0
7259282,627,France,Male,34,5,100119.42,1,1,0,94341.71,0
8205595,597,Spain,Male,40,2,87161.85,2,1,1,90235.64,0
13438776,687,France,Male,47,1,108437.19,1,1,1,175241.18,1
6611025,586,Spain,Male,43,5,126520.61,1,0,1,164444.56,0
14228644,599,France,Male,40,7,0.0,2,1,1,4465.72,0
14397014,712,France,Male,46,4,10.94,1,1,0,185546.23,1
12630273,589,Spain,Female,52,5,98470.69,1,1,0,151916.36,1
3851236,541,Spain,Female,35,7,79603.51,1,1,1,180529.96,0
1673188,539,Germany,Male,29,3,81333.64,2,1,0,154425.26,0
821261,573,Germany,Male,49,4,95020.5,1,0,0,131825.55,0
7413302,479,Spain,Male,39,7,135007.14,1,0,0,123826.47,1
9264680,810,France,Female,42,3,92249.35,1,1,0,164782.21,0
5259138,508,France,Female,56,1,112303.6,1,0,0,139208.12,1
13732767,719,Spain,Female,37,4,0.0,1,0,1,184759.27,0
9961203,771,France,Male,41,1,0.0,2,0,1,135311.94,0
14372422,660,Germany,Female,47,5,88577.77,3,1,0,60334.26,1
2428902,545,Spain,Female,35,9,132183.53,2,1,0,186550.77,1
6535298,501,France,Male,38,5,0.0,2,0,1,181737.21,0
11722751,658,France,Male,72,4,899.56,2,1,0,108974.92,1
11468085,843,France,Female,41,7,85828.01,2,0,0,97733.69,0
3648096,532,Germany,Male,42,9,150201.3,1,0,0,189374.85,1
3638891,549,Spain,Female,61,2,130813.25,1,1,1,97204.9,0
12879883,550,Spain,Female,48,2,165.77,2,0,0,133208.59,1
4252434,666,France,Male,29,7,0.0,2,1,0,99222.27,0
13036782,610,Spain,Male,63,9,102438.0,1,1,0,171055.39,0
1856473,705,France,Male,64,7,119598.26,3,1,0,168498.77,1
315845,570,Spain,Male,64,4,92469.47,1,1,1,181528.55,0
7131910,607,France,Female,33,1,124050.14,2,0,1,31724.96,0
13890907,728,France,Male,70,6,135786.55,1,1,1,175195.62,0
14856501,644,Spain,Male,66,1,91617.05,1,1,0,45343.74,1
135842,665,France,Male,58,1,135514.74,1,1,0,180420.14,1
14178115,634,France,Male,48,4,99236.09,2,1,1,23929.53,1
12294219,521,France,Female,52,9,0.0,1,0,0,180649.45,1
