customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
13186035,642,Spain,Male,29,9,112344.14,2,1,0,33157.27,0
1959380,600,Germany,Female,39,9,111793.74,2,0,1,103509.05,1
3777340,767,Spain,Female,44,1,1476.33,1,1,0,87784.23,0
9396170,657,France,Female,36,2,135264.04,2,0,1,24728.7,0
13428286,763,France,Male,32,8,115080.85,1,1,0,106079.24,0
13948992,675,France,Female,50,5,103774.61,2,1,1,148819.44,0
3990939,555,Germany,Male,43,8,147341.13,2,1,0,155142.74,0
6558199,742,France,Female,39,0,103968.77,1,0,1,128928.19,0
6152094,631,Germany,Male,19,3,103829.04,1,1,1,153730.18,0
15452033,760,Spain,Male,38,8,153878.54,1,0,1,189949.66,1
5310563,584,Spain,Female,44,9,153690.64,4,0,0,13212.81,1
14035149,740,Spain,Male,46,2,721.3,2,0,0,180520.74,1
5419111,601,France,Male,42,8,101787.07,1,1,0,42599.7,0
16314851,819,Germany,Female,34,0,135379.99,2,0,1,170910.35,0
4672837,581,Germany,Male,46,8,95923.67,1,0,1,55323.39,0
12967140,608,Spain,Female,37,5,96.54,2,0,1,91004.78,0
10591189,850,Spain,Male,42,5,174006.21,2,0,0,106785.19,0
2840092,545,Spain,Female,42,5,2462.17,2,1,1,155620.44,0
1053782,696,Germany,Female,28,7,104049.4,1,1,0,105718.6,0
13428006,583,Germany,Male,27,2,115854.02,1,0,1,177305.43,0
14305470,488,Spain,Female,43,5,81304.46,1,0,0,183114.31,1
1451299,543,Spain,Male,55,4,126148.97,1,0,1,43919.56,0
691147,662,Spain,Female,38,4,109926.75,1,0,0,119330.91,0
6948175,699,Germany,Female,35,8,168227.96,1,0,1,160527.15,0
15499935,602,Germany,Female,50,2,116567.26,3,1,0,31020.57,1
6943995,647,France,Male,44,8,135686.4,2,1,0,141646.78,0
5017602,825,Germany,Male,40,3,139740.73,2,1,0,193914.09,0
12853260,601,Germany,Male,40,3,477.53,2,0,1,146091.9,0
5776327,818,Spain,Female,35,4,2629.75,2,0,0,185601.4,0
9500223,701,Germany,Male,31,4,133036.18,1,0,1,111773.31,0
7259282,699,France,Female,28,8,1626.72,1,1,0,33263.61,0
8205595,557,Germany,Female,41,2,88385.2,1,0,1,103864.65,0
13438776,671,France,Male,46,5,103923.06,2,1,1,121666.19,0
6611025,624,Spain,Male,42,5,144295.9,1,0,0,27353.89,0
14228644,589,France,Male,36,7,79.56,2,1,1,13840.52,0
14397014,507,Germany,Female,42,1,163063.93,1,0,0,43977.43,0
12630273,540,Germany,Female,43,5,114369.75,1,1,1,116489.75,1
3851236,806,France,Male,48,3,0.0,1,0,1,148079.55,0
1673188,498,Germany,Male,37,3,79426.76,1,0,1,166385.95,0
821261,681,Germany,Male,37,4,99330.75,1,1,0,148917.64,0
7413302,681,France,Female,34,7,169874.12,2,1,0,48617.32,0
9264680,840,Spain,Female,44,3,101680.0,1,1,0,189099.8,0
5259138,772,France,Female,62,2,168187.65,3,0,0,117527.43,1
13732767,728,Spain,Female,41,3,0.0,2,0,1,134539.49,0
9961203,573,France,Male,42,9,95541.91,1,1,1,122329.19,0
14372422,748,Germany,Female,41,5,138458.93,3,1,0,154696.0,1
2428902,603,Spain,Male,42,9,131067.65,2,1,0,178818.43,1
6535298,493,France,Female,36,5,854.48,1,0,0,110560.88,0
11722751,767,France,Male,38,8,138572.1,2,0,0,7362.83,1
11468085,597,Germany,Male,40,7,116298.2,1,0,1,24837.93,0
3648096,544,Germany,Male,42,9,116754.3,3,0,1,199179.31,0
3638891,771,Spain,Male,46,9,111212.17,1,1,0,109560.06,1
12879883,803,Germany,Female,44,9,165224.79,1,0,0,157407.25,1
4252434,697,Spain,Male,28,8,97.86,2,0,0,120771.83,0
13036782,655,Germany,Male,46,8,123404.48,2,1,0,188815.26,0
1856473,711,Germany,Female,38,7,118554.68,4,1,0,45205.49,1
315845,762,France,Male,49,8,137156.94,1,0,1,167982.75,1
7131910,670,Spain,Male,41,0,115628.52,2,0,0,27120.22,0
13890907,732,France,Male,59,6,127727.5,2,1,1,4212.21,0
14856501,614,France,Male,33,9,163227.69,1,1,0,143831.92,0
135842,576,Germany,Female,41,3,102656.17,1,0,1,139471.49,0
14178115,690,France,Male,47,9,95051.53,1,1,0,11.58,1
12294219,631,France,Female,46,9,112269.87,1,1,0,24410.57,1
